POS [ 10][  7]  XYZ[   -57,18945312500000000 to    -12,86035156250000000][ -4719,66406250000000000 to  -4343,32177734375000000][ -4892,29394531250000000 to  -4586,30761718750000000]  NWSE[    52,03674316406250000][     4,24621582031250000][    52,03399658203125000][     4,25170898437500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504040/30604243504040507-21/30604243504040507.nbt
POS [ 11][  7]  XYZ[   -50,42529296875000000 to      7,67626953125000000][ -4344,25878906250000000 to  -3967,91845703125000000][ -4891,96533203125000000 to  -4585,98046875000000000]  NWSE[    52,03674316406250000][     4,25170898437500000][    52,03399658203125000][     4,25720214843750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504040/30604243504040516-21/30604243504040516.nbt
POS [ 12][  7]  XYZ[   -48,28588867187500000 to     -7,55566406250000000][ -3968,86230468750000000 to  -3592,52294921875000000][ -4891,66601562500000000 to  -4585,67871093750000000]  NWSE[    52,03674316406250000][     4,25720214843750000][    52,03399658203125000][     4,26269531250000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504040/30604243504040517-21/30604243504040517.nbt
POS [ 13][  7]  XYZ[   -50,77612304687500000 to    -12,61132812500000000][ -3593,45654296875000000 to  -3217,11938476562500000][ -4891,39404296875000000 to  -4585,40722656250000000]  NWSE[    52,03674316406250000][     4,26269531250000000][    52,03399658203125000][     4,26818847656250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504041/30604243504041406-21/30604243504041406.nbt
POS [ 14][  7]  XYZ[   -48,40258789062500000 to     -5,48803710937500000][ -3218,06030273437500000 to  -2841,71655273437500000][ -4891,15136718750000000 to  -4585,16503906250000000]  NWSE[    52,03674316406250000][     4,26818847656250000][    52,03399658203125000][     4,27368164062500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504041/30604243504041407-21/30604243504041407.nbt
POS [ 15][  7]  XYZ[   -59,10473632812500000 to    -23,40795898437500000][ -2842,65722656250000000 to  -2466,31689453125000000][ -4890,93603515625000000 to  -4584,94970703125000000]  NWSE[    52,03674316406250000][     4,27368164062500000][    52,03399658203125000][     4,27917480468750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504041/30604243504041416-21/30604243504041416.nbt
POS [ 16][  7]  XYZ[   -52,51586914062500000 to    -25,26538085937500000][ -2467,25683593750000000 to  -2090,91162109375000000][ -4890,74853515625000000 to  -4584,76269531250000000]  NWSE[    52,03674316406250000][     4,27917480468750000][    52,03399658203125000][     4,28466796875000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504041/30604243504041417-21/30604243504041417.nbt
POS [ 17][  7]  XYZ[   -54,14794921875000000 to    -19,40478515625000000][ -2091,85571289062500000 to  -1715,51464843750000000][ -4890,59179687500000000 to  -4584,60498046875000000]  NWSE[    52,03674316406250000][     4,28466796875000000][    52,03399658203125000][     4,29016113281250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504041/30604243504041506-21/30604243504041506.nbt
POS [ 18][  7]  XYZ[   -60,32885742187500000 to    -28,05322265625000000][ -1716,44824218750000000 to  -1340,11083984375000000][ -4890,46191406250000000 to  -4584,47509765625000000]  NWSE[    52,03674316406250000][     4,29016113281250000][    52,03399658203125000][     4,29565429687500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504041/30604243504041507-21/30604243504041507.nbt
POS [ 19][  7]  XYZ[   -58,12866210937500000 to    -27,94482421875000000][ -1341,05297851562500000 to   -964,70764160156250000][ -4890,36083984375000000 to  -4584,37402343750000000]  NWSE[    52,03674316406250000][     4,29565429687500000][    52,03399658203125000][     4,30114746093750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504041/30604243504041516-21/30604243504041516.nbt
POS [ 20][  7]  XYZ[   -53,16040039062500000 to    -18,02563476562500000][  -965,64697265625000000 to   -589,30731201171875000][ -4890,28759765625000000 to  -4584,30078125000000000]  NWSE[    52,03674316406250000][     4,30114746093750000][    52,03399658203125000][     4,30664062500000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504041/30604243504041517-21/30604243504041517.nbt
POS [ 21][  7]  XYZ[   -48,63525390625000000 to    -18,44335937500000000][  -590,24932861328125000 to   -213,90786743164062000][ -4890,24316406250000000 to  -4584,25683593750000000]  NWSE[    52,03674316406250000][     4,30664062500000000][    52,03399658203125000][     4,31213378906250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504050/30604243504050406-21/30604243504050406.nbt
POS [ 22][  7]  XYZ[   -61,74633789062500000 to     38,12939453125000000][  -214,84661865234375000 to    161,49707031250000000][ -4890,22656250000000000 to  -4584,24023437500000000]  NWSE[    52,03674316406250000][     4,31213378906250000][    52,03399658203125000][     4,31762695312500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504050/30604243504050407-21/30604243504050407.nbt
POS [ 23][  7]  XYZ[   -52,63159179687500000 to     37,75805664062500000][   160,55459594726562000 to    536,89697265625000000][ -4890,23925781250000000 to  -4584,25341796875000000]  NWSE[    52,03674316406250000][     4,31762695312500000][    52,03399658203125000][     4,32312011718750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504050/30604243504050416-21/30604243504050416.nbt
POS [ 24][  7]  XYZ[   -65,12548828125000000 to     -6,07470703125000000][   535,95373535156250000 to    912,29919433593750000][ -4890,27929687500000000 to  -4584,29345703125000000]  NWSE[    52,03674316406250000][     4,32312011718750000][    52,03399658203125000][     4,32861328125000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504050/30604243504050417-21/30604243504050417.nbt
POS [ 25][  7]  XYZ[   -50,64453125000000000 to    -16,08789062500000000][   911,35778808593750000 to   1287,69995117187500000][ -4890,34863281250000000 to  -4584,36279296875000000]  NWSE[    52,03674316406250000][     4,32861328125000000][    52,03399658203125000][     4,33410644531250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504050/30604243504050506-21/30604243504050506.nbt
POS [ 26][  7]  XYZ[   -58,06298828125000000 to     -7,46215820312500000][  1286,75793457031250000 to   1663,10217285156250000][ -4890,44580078125000000 to  -4584,46044921875000000]  NWSE[    52,03674316406250000][     4,33410644531250000][    52,03399658203125000][     4,33959960937500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504050/30604243504050507-21/30604243504050507.nbt
POS [ 27][  7]  XYZ[   -50,08984375000000000 to     -9,07397460937500000][  1662,16223144531250000 to   2038,50219726562500000][ -4890,57128906250000000 to  -4584,58593750000000000]  NWSE[    52,03674316406250000][     4,33959960937500000][    52,03399658203125000][     4,34509277343750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504050/30604243504050516-21/30604243504050516.nbt
POS [ 28][  7]  XYZ[   -52,53662109375000000 to    -16,73461914062500000][  2037,65612792968750000 to   2413,90136718750000000][ -4890,72558593750000000 to  -4584,73828125000000000]  NWSE[    52,03674316406250000][     4,34509277343750000][    52,03399658203125000][     4,35058593750000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504050/30604243504050517-21/30604243504050517.nbt
POS [ 29][  7]  XYZ[   -52,76367187500000000 to    -25,23730468750000000][  2412,96435546875000000 to   2789,30395507812500000][ -4890,90771484375000000 to  -4584,92089843750000000]  NWSE[    52,03674316406250000][     4,35058593750000000][    52,03399658203125000][     4,35607910156250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504051/30604243504051406-21/30604243504051406.nbt
POS [ 30][  7]  XYZ[   -53,73950195312500000 to    -35,79541015625000000][  2788,36718750000000000 to   3164,70410156250000000][ -4891,11816406250000000 to  -4585,13183593750000000]  NWSE[    52,03674316406250000][     4,35607910156250000][    52,03399658203125000][     4,36157226562500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504051/30604243504051407-21/30604243504051407.nbt
POS [ 31][  7]  XYZ[   -57,63769531250000000 to    -23,93432617187500000][  3163,76513671875000000 to   3540,10839843750000000][ -4891,35742187500000000 to  -4585,37060546875000000]  NWSE[    52,03674316406250000][     4,36157226562500000][    52,03399658203125000][     4,36706542968750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504051/30604243504051416-21/30604243504051416.nbt
POS [ 32][  7]  XYZ[   -60,37109375000000000 to    -26,19775390625000000][  3539,16748046875000000 to   3915,50756835937500000][ -4891,62402343750000000 to  -4585,73291015625000000]  NWSE[    52,03674316406250000][     4,36706542968750000][    52,03399658203125000][     4,37255859375000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504051/30604243504051417-21/30604243504051417.nbt
POS [ 33][  7]  XYZ[   -58,61987304687500000 to    -24,16113281250000000][  3914,56884765625000000 to   4290,91210937500000000][ -4891,92089843750000000 to  -4585,93457031250000000]  NWSE[    52,03674316406250000][     4,37255859375000000][    52,03399658203125000][     4,37805175781250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504051/30604243504051506-21/30604243504051506.nbt
POS [ 34][  7]  XYZ[   -58,74682617187500000 to    -21,34082031250000000][  4289,96923828125000000 to   4666,31396484375000000][ -4892,24511718750000000 to  -4586,25878906250000000]  NWSE[    52,03674316406250000][     4,37805175781250000][    52,03399658203125000][     4,38354492187500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504051/30604243504051507-21/30604243504051507.nbt
POS [ 35][  7]  XYZ[   -55,81274414062500000 to    -33,40673828125000000][  4665,36962890625000000 to   5041,70947265625000000][ -4892,59863281250000000 to  -4586,61279296875000000]  NWSE[    52,03674316406250000][     4,38354492187500000][    52,03399658203125000][     4,38903808593750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504051/30604243504051516-21/30604243504051516.nbt
POS [  2][  8]  XYZ[   -44,30834960937500000 to    -40,50756835937500000][ -7722,58300781250000000 to  -7346,81835937500000000][ -4590,25537109375000000 to  -4284,82617187500000000]  NWSE[    52,03948974609375000][     4,20227050781250000][    52,03674316406250000][     4,20776367187500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243415151/30604243415151525-21/30604243415151525.nbt
POS [  3][  8]  XYZ[   -45,12329101562500000 to    -40,56298828125000000][ -7347,18212890625000000 to  -6971,41748046875000000][ -4589,70019531250000000 to  -4284,27050781250000000]  NWSE[    52,03948974609375000][     4,20776367187500000][    52,03674316406250000][     4,21325683593750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243415151/30604243415151534-21/30604243415151534.nbt
POS [  4][  8]  XYZ[   -45,53491210937500000 to    -36,03466796875000000][ -6971,78125000000000000 to  -6596,01660156250000000][ -4589,17285156250000000 to  -4283,74316406250000000]  NWSE[    52,03948974609375000][     4,21325683593750000][    52,03674316406250000][     4,21875000000000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243415151/30604243415151535-21/30604243415151535.nbt
POS [  5][  8]  XYZ[   -46,11230468750000000 to    -39,65405273437500000][ -6596,38037109375000000 to  -6220,61572265625000000][ -4588,67431640625000000 to  -4283,24511718750000000]  NWSE[    52,03948974609375000][     4,21875000000000000][    52,03674316406250000][     4,22424316406250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504040/30604243504040424-21/30604243504040424.nbt
POS [  6][  8]  XYZ[   -47,23876953125000000 to    -36,22045898437500000][ -6220,97900390625000000 to  -5845,21484375000000000][ -4588,20410156250000000 to  -4282,77441406250000000]  NWSE[    52,03948974609375000][     4,22424316406250000][    52,03674316406250000][     4,22973632812500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504040/30604243504040425-21/30604243504040425.nbt
POS [  7][  8]  XYZ[   -45,87573242187500000 to    -41,50683593750000000][ -5845,57812500000000000 to  -5469,81347656250000000][ -4587,94970703125000000 to  -4282,33300781250000000]  NWSE[    52,03948974609375000][     4,22973632812500000][    52,03674316406250000][     4,23522949218750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504040/30604243504040434-21/30604243504040434.nbt
POS [  8][  8]  XYZ[   -47,81738281250000000 to     -9,36669921875000000][ -5470,17675781250000000 to  -5094,13281250000000000][ -4587,62548828125000000 to  -4281,64062500000000000]  NWSE[    52,03948974609375000][     4,23522949218750000][    52,03674316406250000][     4,24072265625000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504040/30604243504040435-21/30604243504040435.nbt
POS [  9][  8]  XYZ[   -47,35986328125000000 to    -10,52392578125000000][ -5095,05566406250000000 to  -4718,73144531250000000][ -4587,24218750000000000 to  -4281,25488281250000000]  NWSE[    52,03948974609375000][     4,24072265625000000][    52,03674316406250000][     4,24621582031250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504040/30604243504040524-21/30604243504040524.nbt
POS [ 10][  8]  XYZ[   -59,68872070312500000 to      7,42724609375000000][ -4719,65380859375000000 to  -4343,33251953125000000][ -4586,88525390625000000 to  -4280,89941406250000000]  NWSE[    52,03948974609375000][     4,24621582031250000][    52,03674316406250000][     4,25170898437500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504040/30604243504040525-21/30604243504040525.nbt
POS [ 11][  8]  XYZ[   -47,98803710937500000 to    -14,00268554687500000][ -4344,25292968750000000 to  -3967,93505859375000000][ -4586,55664062500000000 to  -4280,57031250000000000]  NWSE[    52,03948974609375000][     4,25170898437500000][    52,03674316406250000][     4,25720214843750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504040/30604243504040534-21/30604243504040534.nbt
POS [ 12][  8]  XYZ[   -48,31713867187500000 to    -11,47973632812500000][ -3968,85083007812500000 to  -3592,52978515625000000][ -4586,25732421875000000 to  -4280,27001953125000000]  NWSE[    52,03948974609375000][     4,25720214843750000][    52,03674316406250000][     4,26269531250000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504040/30604243504040535-21/30604243504040535.nbt
POS [ 13][  8]  XYZ[   -48,43505859375000000 to    -14,82543945312500000][ -3593,44995117187500000 to  -3217,12792968750000000][ -4585,98535156250000000 to  -4279,99804687500000000]  NWSE[    52,03948974609375000][     4,26269531250000000][    52,03674316406250000][     4,26818847656250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504041/30604243504041424-21/30604243504041424.nbt
POS [ 14][  8]  XYZ[   -48,71972656250000000 to    -16,14916992187500000][ -3218,04589843750000000 to  -2841,72753906250000000][ -4585,74218750000000000 to  -4279,75683593750000000]  NWSE[    52,03948974609375000][     4,26818847656250000][    52,03674316406250000][     4,27368164062500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504041/30604243504041425-21/30604243504041425.nbt
POS [ 15][  8]  XYZ[   -49,92871093750000000 to    -16,40966796875000000][ -2842,64746093750000000 to  -2466,32519531250000000][ -4585,52587890625000000 to  -4279,54199218750000000]  NWSE[    52,03948974609375000][     4,27368164062500000][    52,03674316406250000][     4,27917480468750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504041/30604243504041434-21/30604243504041434.nbt
POS [ 16][  8]  XYZ[   -54,71997070312500000 to    -18,74023437500000000][ -2467,24462890625000000 to  -2090,92431640625000000][ -4585,34082031250000000 to  -4279,35400390625000000]  NWSE[    52,03948974609375000][     4,27917480468750000][    52,03674316406250000][     4,28466796875000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504041/30604243504041435-21/30604243504041435.nbt
POS [ 17][  8]  XYZ[   -50,39038085937500000 to    -19,14770507812500000][ -2091,84106445312500000 to  -1715,52185058593750000][ -4585,18261718750000000 to  -4279,19726562500000000]  NWSE[    52,03948974609375000][     4,28466796875000000][    52,03674316406250000][     4,29016113281250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504041/30604243504041524-21/30604243504041524.nbt
POS [ 18][  8]  XYZ[   -50,68066406250000000 to    -24,66552734375000000][ -1716,44311523437500000 to  -1340,12170410156250000][ -4585,05273437500000000 to  -4279,06640625000000000]  NWSE[    52,03948974609375000][     4,29016113281250000][    52,03674316406250000][     4,29565429687500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504041/30604243504041525-21/30604243504041525.nbt
POS [ 19][  8]  XYZ[   -52,18359375000000000 to    -19,89794921875000000][ -1341,04138183593750000 to   -964,71850585937500000][ -4584,95019531250000000 to  -4278,96484375000000000]  NWSE[    52,03948974609375000][     4,29565429687500000][    52,03674316406250000][     4,30114746093750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504041/30604243504041534-21/30604243504041534.nbt
POS [ 20][  8]  XYZ[   -58,12036132812500000 to     -2,96142578125000000][  -965,64038085937500000 to   -589,31744384765625000][ -4584,87890625000000000 to  -4278,89160156250000000]  NWSE[    52,03948974609375000][     4,30114746093750000][    52,03674316406250000][     4,30664062500000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504041/30604243504041535-21/30604243504041535.nbt
POS [ 21][  8]  XYZ[   -49,71191406250000000 to     -3,18701171875000000][  -590,23846435546875000 to   -213,91717529296875000][ -4584,83447265625000000 to  -4278,84765625000000000]  NWSE[    52,03948974609375000][     4,30664062500000000][    52,03674316406250000][     4,31213378906250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504050/30604243504050424-21/30604243504050424.nbt
POS [ 22][  8]  XYZ[   -48,67944335937500000 to     24,80200195312500000][  -214,83511352539062000 to    161,47872924804687000][ -4584,81738281250000000 to  -4278,83398437500000000]  NWSE[    52,03948974609375000][     4,31213378906250000][    52,03674316406250000][     4,31762695312500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504050/30604243504050425-21/30604243504050425.nbt
POS [ 23][  8]  XYZ[   -52,85107421875000000 to     -1,57690429687500000][   160,56427001953125000 to    536,88629150390625000][ -4584,83056640625000000 to  -4278,84277343750000000]  NWSE[    52,03948974609375000][     4,31762695312500000][    52,03674316406250000][     4,32312011718750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504050/30604243504050434-21/30604243504050434.nbt
POS [ 24][  8]  XYZ[   -57,46166992187500000 to      7,75561523437500000][   535,96765136718750000 to    912,28588867187500000][ -4584,87109375000000000 to  -4278,88476562500000000]  NWSE[    52,03948974609375000][     4,32312011718750000][    52,03674316406250000][     4,32861328125000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504050/30604243504050435-21/30604243504050435.nbt
POS [ 25][  8]  XYZ[   -48,67993164062500000 to    -15,83251953125000000][   911,36669921875000000 to   1287,68823242187500000][ -4584,93994140625000000 to  -4278,95263671875000000]  NWSE[    52,03948974609375000][     4,32861328125000000][    52,03674316406250000][     4,33410644531250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504050/30604243504050524-21/30604243504050524.nbt
POS [ 26][  8]  XYZ[   -52,21411132812500000 to    -17,07666015625000000][  1286,76879882812500000 to   1663,09155273437500000][ -4585,03710937500000000 to  -4279,05273437500000000]  NWSE[    52,03948974609375000][     4,33410644531250000][    52,03674316406250000][     4,33959960937500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504050/30604243504050525-21/30604243504050525.nbt
POS [ 27][  8]  XYZ[   -52,68676757812500000 to    -16,60009765625000000][  1662,17016601562500000 to   2038,48974609375000000][ -4585,16259765625000000 to  -4279,17773437500000000]  NWSE[    52,03948974609375000][     4,33959960937500000][    52,03674316406250000][     4,34509277343750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504050/30604243504050534-21/30604243504050534.nbt
POS [ 28][  8]  XYZ[   -54,35913085937500000 to    -14,68603515625000000][  2037,57714843750000000 to   2413,89453125000000000][ -4585,31689453125000000 to  -4279,32958984375000000]  NWSE[    52,03948974609375000][     4,34509277343750000][    52,03674316406250000][     4,35058593750000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504050/30604243504050535-21/30604243504050535.nbt
POS [ 29][  8]  XYZ[   -53,07861328125000000 to    -12,92797851562500000][  2412,97778320312500000 to   2789,29541015625000000][ -4585,49951171875000000 to  -4279,51269531250000000]  NWSE[    52,03948974609375000][     4,35058593750000000][    52,03674316406250000][     4,35607910156250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504051/30604243504051424-21/30604243504051424.nbt
POS [ 30][  8]  XYZ[   -53,67211914062500000 to    -32,60498046875000000][  2788,37426757812500000 to   3164,69433593750000000][ -4585,70996093750000000 to  -4279,72460937500000000]  NWSE[    52,03948974609375000][     4,35607910156250000][    52,03674316406250000][     4,36157226562500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504051/30604243504051425-21/30604243504051425.nbt
POS [ 31][  8]  XYZ[   -53,01196289062500000 to    -25,57934570312500000][  3163,77539062500000000 to   3540,09741210937500000][ -4585,94921875000000000 to  -4279,96240234375000000]  NWSE[    52,03948974609375000][     4,36157226562500000][    52,03674316406250000][     4,36706542968750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504051/30604243504051434-21/30604243504051434.nbt
POS [ 32][  8]  XYZ[   -59,07226562500000000 to    -26,03588867187500000][  3539,17797851562500000 to   3915,49975585937500000][ -4586,21679687500000000 to  -4280,23291015625000000]  NWSE[    52,03948974609375000][     4,36706542968750000][    52,03674316406250000][     4,37255859375000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504051/30604243504051435-21/30604243504051435.nbt
POS [ 33][  8]  XYZ[   -60,45507812500000000 to    -20,86499023437500000][  3914,58129882812500000 to   4290,89941406250000000][ -4586,51269531250000000 to  -4280,52636718750000000]  NWSE[    52,03948974609375000][     4,37255859375000000][    52,03674316406250000][     4,37805175781250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504051/30604243504051524-21/30604243504051524.nbt
POS [ 34][  8]  XYZ[   -54,12231445312500000 to    -24,50927734375000000][  4289,98339843750000000 to   4666,30224609375000000][ -4586,83691406250000000 to  -4280,85156250000000000]  NWSE[    52,03948974609375000][     4,37805175781250000][    52,03674316406250000][     4,38354492187500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504051/30604243504051525-21/30604243504051525.nbt
POS [ 35][  8]  XYZ[   -56,12670898437500000 to    -16,25219726562500000][  4665,38037109375000000 to   5041,70263671875000000][ -4587,18945312500000000 to  -4281,20556640625000000]  NWSE[    52,03948974609375000][     4,38354492187500000][    52,03674316406250000][     4,38903808593750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504051/30604243504051534-21/30604243504051534.nbt
POS [  2][  9]  XYZ[   -44,13574218750000000 to    -39,57556152343750000][ -7722,75146484375000000 to  -7346,82958984375000000][ -4284,84667968750000000 to  -3979,41748046875000000]  NWSE[    52,04223632812500000][     4,20227050781250000][    52,03948974609375000][     4,20776367187500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243415151/30604243415151527-21/30604243415151527.nbt
POS [  3][  9]  XYZ[   -45,13598632812500000 to    -41,14721679687500000][ -7347,35449218750000000 to  -6971,42919921875000000][ -4284,29150390625000000 to  -3978,86206054687500000]  NWSE[    52,04223632812500000][     4,20776367187500000][    52,03948974609375000][     4,21325683593750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243415151/30604243415151536-21/30604243415151536.nbt
POS [  4][  9]  XYZ[   -45,55004882812500000 to    -41,93920898437500000][ -6971,76953125000000000 to  -6596,02832031250000000][ -4283,76464843750000000 to  -3978,33496093750000000]  NWSE[    52,04223632812500000][     4,21325683593750000][    52,03948974609375000][     4,21875000000000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243415151/30604243415151537-21/30604243415151537.nbt
POS [  5][  9]  XYZ[   -45,93762207031250000 to    -42,70874023437500000][ -6596,36865234375000000 to  -6220,62695312500000000][ -4283,26562500000000000 to  -3977,83642578125000000]  NWSE[    52,04223632812500000][     4,21875000000000000][    52,03948974609375000][     4,22424316406250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504040/30604243504040426-21/30604243504040426.nbt
POS [  6][  9]  XYZ[   -46,11572265625000000 to    -36,42626953125000000][ -6220,96777343750000000 to  -5845,22656250000000000][ -4282,98437500000000000 to  -3977,36621093750000000]  NWSE[    52,04223632812500000][     4,22424316406250000][    52,03948974609375000][     4,22973632812500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504040/30604243504040427-21/30604243504040427.nbt
POS [  7][  9]  XYZ[   -46,08129882812500000 to    -13,61999511718750000][ -5845,56640625000000000 to  -5469,55322265625000000][ -4282,35351562500000000 to  -3976,92431640625000000]  NWSE[    52,04223632812500000][     4,22973632812500000][    52,03948974609375000][     4,23522949218750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504040/30604243504040436-21/30604243504040436.nbt
POS [  8][  9]  XYZ[   -47,35742187500000000 to    -15,45300292968750000][ -5470,43798828125000000 to  -5094,14794921875000000][ -4282,31542968750000000 to  -3976,23461914062500000]  NWSE[    52,04223632812500000][     4,23522949218750000][    52,03948974609375000][     4,24072265625000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504040/30604243504040437-21/30604243504040437.nbt
POS [  9][  9]  XYZ[   -47,65747070312500000 to      7,02514648437500000][ -5094,94921875000000000 to  -4718,74365234375000000][ -4281,83349609375000000 to  -3975,84765625000000000]  NWSE[    52,04223632812500000][     4,24072265625000000][    52,03948974609375000][     4,24621582031250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504040/30604243504040526-21/30604243504040526.nbt
POS [ 10][  9]  XYZ[   -62,17407226562500000 to    -12,90478515625000000][ -4719,64257812500000000 to  -4343,34228515625000000][ -4281,47656250000000000 to  -3975,49072265625000000]  NWSE[    52,04223632812500000][     4,24621582031250000][    52,03948974609375000][     4,25170898437500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504040/30604243504040527-21/30604243504040527.nbt
POS [ 11][  9]  XYZ[   -49,14306640625000000 to      2,69982910156250000][ -4344,24121093750000000 to  -3967,94091796875000000][ -4281,14843750000000000 to  -3975,16113281250000000]  NWSE[    52,04223632812500000][     4,25170898437500000][    52,03948974609375000][     4,25720214843750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504040/30604243504040536-21/30604243504040536.nbt
POS [ 12][  9]  XYZ[   -60,38513183593750000 to     -9,59692382812500000][ -3968,83984375000000000 to  -3592,53955078125000000][ -4280,84863281250000000 to  -3974,86230468750000000]  NWSE[    52,04223632812500000][     4,25720214843750000][    52,03948974609375000][     4,26269531250000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504040/30604243504040537-21/30604243504040537.nbt
POS [ 13][  9]  XYZ[   -53,28259277343750000 to     -4,11108398437500000][ -3593,43896484375000000 to  -3217,13891601562500000][ -4280,57714843750000000 to  -3974,58984375000000000]  NWSE[    52,04223632812500000][     4,26269531250000000][    52,03948974609375000][     4,26818847656250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/DENHAAG/30604243504041/30604243504041426-21/30604243504041426.nbt
