POS [ 10][  7]  XYZ[    -6,10089111328125000 to     21,71606445312500000][ -1506,79248046875000000 to  -1131,83520507812500000][ -2139,91748046875000000 to  -1834,02490234375000000]  NWSE[    52,20153808593750000][     6,86645507812500000][    52,19879150390625000][     6,87194824218750000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362616-21/30604252415362616.nbt
POS [ 11][  7]  XYZ[    -7,56811523437500000 to     25,40954589843750000][ -1132,57104492187500000 to   -757,61309814453125000][ -2139,83154296875000000 to  -1833,84497070312500000]  NWSE[    52,20153808593750000][     6,87194824218750000][    52,19879150390625000][     6,87744140625000000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362617-21/30604252415362617.nbt
POS [ 12][  7]  XYZ[    -9,20953369140625000 to     39,26538085937500000][  -758,34973144531250000 to   -383,39151000976562000][ -2139,77392578125000000 to  -1833,78784179687500000]  NWSE[    52,20153808593750000][     6,87744140625000000][    52,19879150390625000][     6,88293457031250000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362706-21/30604252415362706.nbt
POS [ 13][  7]  XYZ[    -5,29418897628784180 to     57,47247314453125000][  -384,12695312500000000 to     -9,16841125488281250][ -2139,74511718750000000 to  -1833,75610351562500000]  NWSE[    52,20153808593750000][     6,88293457031250000][    52,19879150390625000][     6,88842773437500000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362707-21/30604252415362707.nbt
POS [ 14][  7]  XYZ[    -2,84973096847534180 to     59,16540527343750000][    -9,90391540527343750 to    365,05221557617187000][ -2139,74414062500000000 to  -1833,75537109375000000]  NWSE[    52,20153808593750000][     6,88842773437500000][    52,19879150390625000][     6,89392089843750000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362716-21/30604252415362716.nbt
POS [ 15][  7]  XYZ[    -1,51477098464965820 to     60,03253173828125000][   364,31698608398437000 to    739,27539062500000000][ -2139,77197265625000000 to  -1833,78344726562500000]  NWSE[    52,20153808593750000][     6,89392089843750000][    52,19879150390625000][     6,89941406250000000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362717-21/30604252415362717.nbt
POS [ 16][  7]  XYZ[     2,38421607017517090 to     47,48626708984375000][   738,53936767578125000 to   1113,49645996093750000][ -2139,82812500000000000 to  -1833,84228515625000000]  NWSE[    52,20153808593750000][     6,89941406250000000][    52,19879150390625000][     6,90490722656250000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363606-21/30604252415363606.nbt
POS [ 17][  7]  XYZ[     4,79766798019409180 to     38,62255859375000000][  1112,75915527343750000 to   1487,71801757812500000][ -2139,91259765625000000 to  -1833,92492675781250000]  NWSE[    52,20153808593750000][     6,90490722656250000][    52,19879150390625000][     6,91040039062500000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363607-21/30604252415363607.nbt
POS [ 18][  7]  XYZ[     7,61145019531250000 to     38,52130126953125000][  1486,98730468750000000 to   1861,94042968750000000][ -2140,02343750000000000 to  -1834,03881835937500000]  NWSE[    52,20153808593750000][     6,91040039062500000][    52,19879150390625000][     6,91589355468750000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363616-21/30604252415363616.nbt
POS [ 19][  7]  XYZ[    11,65893554687500000 to     43,51977539062500000][  1861,20324707031250000 to   2236,16235351562500000][ -2140,16577148437500000 to  -1834,17883300781250000]  NWSE[    52,20153808593750000][     6,91589355468750000][    52,19879150390625000][     6,92138671875000000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363617-21/30604252415363617.nbt
POS [ 20][  7]  XYZ[    15,16955566406250000 to     43,93371582031250000][  2235,42407226562500000 to   2610,10717773437500000][ -2140,33325195312500000 to  -1834,44226074218750000]  NWSE[    52,20153808593750000][     6,92138671875000000][    52,19879150390625000][     6,92687988281250000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363706-21/30604252415363706.nbt
POS [ 21][  7]  XYZ[     7,23461914062500000 to     21,15155029296875000][  2609,92456054687500000 to   2988,93115234375000000][ -2144,85302734375000000 to  -1834,82177734375000000]  NWSE[    52,20153808593750000][     6,92687988281250000][    52,19879150390625000][     6,93237304687500000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363707-21/30604252415363707.nbt
POS [ 22][  7]  XYZ[     6,68072509765625000 to     33,36273193359375000][  2984,14648437500000000 to   3359,10815429687500000][ -2141,04614257812500000 to  -1835,04785156250000000]  NWSE[    52,20153808593750000][     6,93237304687500000][    52,19879150390625000][     6,93786621093750000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363716-21/30604252415363716.nbt
POS [ 23][  7]  XYZ[     4,81072998046875000 to     19,26873779296875000][  3358,17944335937500000 to   3732,77172851562500000][ -2140,73388671875000000 to  -1835,30273437500000000]  NWSE[    52,20153808593750000][     6,93786621093750000][    52,19879150390625000][     6,94335937500000000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363717-21/30604252415363717.nbt
POS [ 24][  7]  XYZ[     3,33905005455017090 to     10,10705566406250000][  3732,59008789062500000 to   4106,99365234375000000][ -2141,01660156250000000 to  -1835,58557128906250000]  NWSE[    52,20153808593750000][     6,94335937500000000][    52,19879150390625000][     6,94885253906250000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415372/30604252415372606-21/30604252415372606.nbt
POS [ 25][  7]  XYZ[     3,01470899581909180 to      7,15240478515625000][  4106,81152343750000000 to   4481,21484375000000000][ -2141,32763671875000000 to  -1835,89672851562500000]  NWSE[    52,20153808593750000][     6,94885253906250000][    52,19879150390625000][     6,95434570312500000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415372/30604252415372607-21/30604252415372607.nbt
POS [ 26][  7]  XYZ[     2,52545189857482910 to      7,22857713699340820][  4481,03369140625000000 to   4855,43701171875000000][ -2141,66723632812500000 to  -1836,23620605468750000]  NWSE[    52,20153808593750000][     6,95434570312500000][    52,19879150390625000][     6,95983886718750000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415372/30604252415372616-21/30604252415372616.nbt
POS [ 27][  7]  XYZ[     2,24822998046875000 to      6,00842285156250000][  4855,25488281250000000 to   5229,65820312500000000][ -2142,03491210937500000 to  -1836,60400390625000000]  NWSE[    52,20153808593750000][     6,95983886718750000][    52,19879150390625000][     6,96533203125000000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415372/30604252415372617-21/30604252415372617.nbt
POS [  2][  8]  XYZ[    -9,65820312500000000 to     -6,08252000808715820][ -4500,27734375000000000 to  -4125,89794921875000000][ -1835,93579101562500000 to  -1530,50537109375000000]  NWSE[    52,20428466796875000][     6,82250976562500000][    52,20153808593750000][     6,82800292968750000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415273/30604252415273634-21/30604252415273634.nbt
POS [  3][  8]  XYZ[    -9,89825439453125000 to     -0,31225600838661194][ -4126,05566406250000000 to  -3751,12011718750000000][ -1836,19018554687500000 to  -1529,62744140625000000]  NWSE[    52,20428466796875000][     6,82800292968750000][    52,20153808593750000][     6,83349609375000000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415273/30604252415273635-21/30604252415273635.nbt
POS [  4][  8]  XYZ[    -9,54919433593750000 to     12,61871337890625000][ -3752,39013671875000000 to  -3377,37548828125000000][ -1835,61840820312500000 to  -1529,63208007812500000]  NWSE[    52,20428466796875000][     6,83349609375000000][    52,20153808593750000][     6,83898925781250000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415273/30604252415273724-21/30604252415273724.nbt
POS [  5][  8]  XYZ[    -7,21130418777465820 to      0,96099901199340820][ -3377,87963867187500000 to  -3002,95458984375000000][ -1835,36083984375000000 to  -1529,37573242187500000]  NWSE[    52,20428466796875000][     6,83898925781250000][    52,20153808593750000][     6,84448242187500000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415273/30604252415273725-21/30604252415273725.nbt
POS [  6][  8]  XYZ[    -7,57482910156250000 to     15,53143310546875000][ -3003,66918945312500000 to  -2628,73266601562500000][ -1835,13513183593750000 to  -1529,14819335937500000]  NWSE[    52,20428466796875000][     6,84448242187500000][    52,20153808593750000][     6,84997558593750000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415273/30604252415273734-21/30604252415273734.nbt
POS [  7][  8]  XYZ[    -9,60809326171875000 to     17,63623046875000000][ -2629,44677734375000000 to  -2254,51464843750000000][ -1834,93627929687500000 to  -1528,94897460937500000]  NWSE[    52,20428466796875000][     6,84997558593750000][    52,20153808593750000][     6,85546875000000000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415273/30604252415273735-21/30604252415273735.nbt
POS [  8][  8]  XYZ[   -10,86767578125000000 to     53,39410400390625000][ -2255,12670898437500000 to  -1880,38305664062500000][ -1834,76513671875000000 to  -1528,77954101562500000]  NWSE[    52,20428466796875000][     6,85546875000000000][    52,20153808593750000][     6,86096191406250000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362624-21/30604252415362624.nbt
POS [  9][  8]  XYZ[    -6,85186815261840820 to     54,50610351562500000][ -1881,00415039062500000 to  -1506,06860351562500000][ -1834,62243652343750000 to  -1528,63500976562500000]  NWSE[    52,20428466796875000][     6,86096191406250000][    52,20153808593750000][     6,86645507812500000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362625-21/30604252415362625.nbt
POS [ 10][  8]  XYZ[    -6,37780809402465820 to     51,68988037109375000][ -1506,78100585937500000 to  -1131,85119628906250000][ -1834,41271972656250000 to  -1528,52124023437500000]  NWSE[    52,20428466796875000][     6,86645507812500000][    52,20153808593750000][     6,87194824218750000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362634-21/30604252415362634.nbt
POS [ 11][  8]  XYZ[    -7,19598388671875000 to     51,53027343750000000][ -1132,55444335937500000 to   -757,62567138671875000][ -1834,42309570312500000 to  -1528,43420410156250000]  NWSE[    52,20428466796875000][     6,87194824218750000][    52,20153808593750000][     6,87744140625000000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362635-21/30604252415362635.nbt
POS [ 12][  8]  XYZ[    -5,17395019531250000 to     55,90301513671875000][  -758,33758544921875000 to   -383,49728393554687000][ -1834,36499023437500000 to  -1528,37695312500000000]  NWSE[    52,20428466796875000][     6,87744140625000000][    52,20153808593750000][     6,88293457031250000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362724-21/30604252415362724.nbt
POS [ 13][  8]  XYZ[    -5,28723096847534180 to     23,37384033203125000][  -384,11505126953125000 to     -9,18312072753906250][ -1834,33532714843750000 to  -1528,34960937500000000]  NWSE[    52,20428466796875000][     6,88293457031250000][    52,20153808593750000][     6,88842773437500000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362725-21/30604252415362725.nbt
POS [ 14][  8]  XYZ[    -1,15338099002838130 to     51,08642578125000000][    -9,88645935058593750 to    365,03909301757813000][ -1834,33593750000000000 to  -1528,34765625000000000]  NWSE[    52,20428466796875000][     6,88842773437500000][    52,20153808593750000][     6,89392089843750000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362734-21/30604252415362734.nbt
POS [ 15][  8]  XYZ[     0,56146198511123657 to     55,42932128906250000][   364,32952880859375000 to    739,26361083984375000][ -1834,36376953125000000 to  -1528,37475585937500000]  NWSE[    52,20428466796875000][     6,89392089843750000][    52,20153808593750000][     6,89941406250000000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362735-21/30604252415362735.nbt
POS [ 16][  8]  XYZ[     1,82519495487213130 to     63,18408203125000000][   738,54913330078125000 to   1113,48461914062500000][ -1834,41955566406250000 to  -1528,43164062500000000]  NWSE[    52,20428466796875000][     6,89941406250000000][    52,20153808593750000][     6,90490722656250000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363624-21/30604252415363624.nbt
POS [ 17][  8]  XYZ[     3,58233594894409180 to     65,60095214843750000][  1112,78149414062500000 to   1487,70227050781250000][ -1834,50341796875000000 to  -1528,51513671875000000]  NWSE[    52,20428466796875000][     6,90490722656250000][    52,20153808593750000][     6,91040039062500000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363625-21/30604252415363625.nbt
POS [ 18][  8]  XYZ[     6,77282714843750000 to     61,55133056640625000][  1486,99792480468750000 to   1861,92687988281250000][ -1834,61657714843750000 to  -1528,62768554687500000]  NWSE[    52,20428466796875000][     6,91040039062500000][    52,20153808593750000][     6,91589355468750000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363634-21/30604252415363634.nbt
POS [ 19][  8]  XYZ[     9,32592773437500000 to     73,11761474609375000][  1861,21704101562500000 to   2235,86865234375000000][ -1834,75817871093750000 to  -1528,76855468750000000]  NWSE[    52,20428466796875000][     6,91589355468750000][    52,20153808593750000][     6,92138671875000000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363635-21/30604252415363635.nbt
POS [ 20][  8]  XYZ[    12,83209228515625000 to     76,25958251953125000][  2235,71923828125000000 to   2610,36669921875000000][ -1834,92724609375000000 to  -1528,93750000000000000]  NWSE[    52,20428466796875000][     6,92138671875000000][    52,20153808593750000][     6,92687988281250000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363724-21/30604252415363724.nbt
POS [ 21][  8]  XYZ[    11,47570800781250000 to     68,23229980468750000][  2609,66381835937500000 to   2984,31713867187500000][ -1834,84545898437500000 to  -1529,13500976562500000]  NWSE[    52,20428466796875000][     6,92687988281250000][    52,20153808593750000][     6,93237304687500000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363725-21/30604252415363725.nbt
POS [ 22][  8]  XYZ[     6,59265089035034180 to     21,42687988281250000][  2984,15795898437500000 to   3358,53857421875000000][ -1835,07128906250000000 to  -1528,49792480468750000]  NWSE[    52,20428466796875000][     6,93237304687500000][    52,20153808593750000][     6,93786621093750000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363734-21/30604252415363734.nbt
POS [ 23][  8]  XYZ[     5,09796094894409180 to     11,68121337890625000][  3358,37988281250000000 to   3732,76000976562500000][ -1835,32568359375000000 to  -1529,89453125000000000]  NWSE[    52,20428466796875000][     6,93786621093750000][    52,20153808593750000][     6,94335937500000000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363735-21/30604252415363735.nbt
POS [ 24][  8]  XYZ[     4,00109910964965820 to     12,82049560546875000][  3732,60180664062500000 to   4106,98193359375000000][ -1835,60839843750000000 to  -1530,17724609375000000]  NWSE[    52,20428466796875000][     6,94335937500000000][    52,20153808593750000][     6,94885253906250000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415372/30604252415372624-21/30604252415372624.nbt
POS [ 25][  8]  XYZ[     2,73883104324340820 to      7,81671094894409180][  4106,82324218750000000 to   4481,20312500000000000][ -1835,91955566406250000 to  -1530,48840332031250000]  NWSE[    52,20428466796875000][     6,94885253906250000][    52,20153808593750000][     6,95434570312500000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415372/30604252415372625-21/30604252415372625.nbt
POS [ 26][  8]  XYZ[     1,87481701374053960 to      7,13989305496215820][  4481,04492187500000000 to   4855,42529296875000000][ -1836,25891113281250000 to  -1530,82788085937500000]  NWSE[    52,20428466796875000][     6,95434570312500000][    52,20153808593750000][     6,95983886718750000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415372/30604252415372634-21/30604252415372634.nbt
POS [ 27][  8]  XYZ[     1,97131299972534180 to      8,17596435546875000][  4855,08496093750000000 to   5229,64648437500000000][ -1836,62670898437500000 to  -1531,19567871093750000]  NWSE[    52,20428466796875000][     6,95983886718750000][    52,20153808593750000][     6,96533203125000000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415372/30604252415372635-21/30604252415372635.nbt
POS [  2][  9]  XYZ[   -11,79589843750000000 to     -6,15637207031250000][ -4500,26611328125000000 to  -4125,90966796875000000][ -1530,52770996093750000 to  -1225,09716796875000000]  NWSE[    52,20703125000000000][     6,82250976562500000][    52,20428466796875000][     6,82800292968750000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415273/30604252415273636-21/30604252415273636.nbt
POS [  3][  9]  XYZ[   -10,91046142578125000 to     16,99401855468750000][ -4126,04394531250000000 to  -3751,41406250000000000][ -1530,78186035156250000 to  -1224,22009277343750000]  NWSE[    52,20703125000000000][     6,82800292968750000][    52,20428466796875000][     6,83349609375000000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415273/30604252415273637-21/30604252415273637.nbt
POS [  4][  9]  XYZ[    -8,77587890625000000 to      8,79516601562500000][ -3751,90258789062500000 to  -3377,38134765625000000][ -1530,20996093750000000 to  -1224,31872558593750000]  NWSE[    52,20703125000000000][     6,83349609375000000][    52,20428466796875000][     6,83898925781250000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415273/30604252415273726-21/30604252415273726.nbt
POS [  5][  9]  XYZ[    -5,88287401199340820 to      7,84222412109375000][ -3377,86816406250000000 to  -3002,97460937500000000][ -1529,95385742187500000 to  -1224,15551757812500000]  NWSE[    52,20703125000000000][     6,83898925781250000][    52,20428466796875000][     6,84448242187500000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415273/30604252415273727-21/30604252415273727.nbt
POS [  6][  9]  XYZ[    -7,64825391769409180 to     21,94738769531250000][ -3003,56323242187500000 to  -2628,74707031250000000][ -1529,72705078125000000 to  -1223,74023437500000000]  NWSE[    52,20703125000000000][     6,84448242187500000][    52,20428466796875000][     6,84997558593750000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415273/30604252415273736-21/30604252415273736.nbt
POS [  7][  9]  XYZ[    -8,92797946929931640 to     47,72784423828125000][ -2629,43310546875000000 to  -2254,52465820312500000][ -1529,52661132812500000 to  -1223,54016113281250000]  NWSE[    52,20703125000000000][     6,84997558593750000][    52,20428466796875000][     6,85546875000000000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415273/30604252415273737-21/30604252415273737.nbt
POS [  8][  9]  XYZ[    -7,93493700027465820 to     25,88854980468750000][ -2255,21020507812500000 to  -1880,30102539062500000][ -1529,35717773437500000 to  -1223,36914062500000000]  NWSE[    52,20703125000000000][     6,85546875000000000][    52,20428466796875000][     6,86096191406250000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362626-21/30604252415362626.nbt
POS [  9][  9]  XYZ[    -7,57403612136840820 to     23,52368164062500000][ -1880,99194335937500000 to  -1506,08154296875000000][ -1529,21459960937500000 to  -1223,22827148437500000]  NWSE[    52,20703125000000000][     6,86096191406250000][    52,20428466796875000][     6,86645507812500000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362627-21/30604252415362627.nbt
POS [ 10][  9]  XYZ[    -6,63781690597534180 to     24,18566894531250000][ -1506,76770019531250000 to  -1131,85742187500000000][ -1529,10058593750000000 to  -1223,11303710937500000]  NWSE[    52,20703125000000000][     6,86645507812500000][    52,20428466796875000][     6,87194824218750000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362636-21/30604252415362636.nbt
POS [ 11][  9]  XYZ[    -6,04510498046875000 to     34,35845947265625000][ -1132,54602050781250000 to   -757,64056396484375000][ -1529,01513671875000000 to  -1223,02673339843750000]  NWSE[    52,20703125000000000][     6,87194824218750000][    52,20428466796875000][     6,87744140625000000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362637-21/30604252415362637.nbt
POS [ 12][  9]  XYZ[    -5,52862501144409180 to     19,93719482421875000][  -758,32690429687500000 to   -383,41772460937500000][ -1528,95703125000000000 to  -1222,96899414062500000]  NWSE[    52,20703125000000000][     6,87744140625000000][    52,20428466796875000][     6,88293457031250000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362726-21/30604252415362726.nbt
POS [ 13][  9]  XYZ[    -3,76422095298767090 to     31,28106689453125000][  -384,10162353515625000 to     -9,19210815429687500][ -1528,92822265625000000 to  -1222,94018554687500000]  NWSE[    52,20703125000000000][     6,88293457031250000][    52,20428466796875000][     6,88842773437500000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362727-21/30604252415362727.nbt
POS [ 14][  9]  XYZ[    -2,25988793373107910 to     39,83599853515625000][    -9,87881469726562500 to    365,02978515625000000][ -1528,92724609375000000 to  -1222,93884277343750000]  NWSE[    52,20703125000000000][     6,88842773437500000][    52,20428466796875000][     6,89392089843750000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362736-21/30604252415362736.nbt
POS [ 15][  9]  XYZ[    -0,45342999696731567 to     28,77508544921875000][   364,33932495117187000 to    739,24523925781250000][ -1528,95507812500000000 to  -1222,96679687500000000]  NWSE[    52,20703125000000000][     6,89392089843750000][    52,20428466796875000][     6,89941406250000000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415362/30604252415362737-21/30604252415362737.nbt
POS [ 16][  9]  XYZ[     2,31445288658142090 to     36,98376464843750000][   738,56567382812500000 to   1113,46997070312500000][ -1529,01110839843750000 to  -1223,11853027343750000]  NWSE[    52,20703125000000000][     6,89941406250000000][    52,20428466796875000][     6,90490722656250000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363626-21/30604252415363626.nbt
POS [ 17][  9]  XYZ[     4,63647508621215820 to     37,42572021484375000][  1112,78283691406250000 to   1487,69592285156250000][ -1529,09570312500000000 to  -1223,10876464843750000]  NWSE[    52,20703125000000000][     6,90490722656250000][    52,20428466796875000][     6,91040039062500000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363627-21/30604252415363627.nbt
POS [ 18][  9]  XYZ[     7,16845703125000000 to     43,53143310546875000][  1487,00549316406250000 to   1861,91796875000000000][ -1529,20776367187500000 to  -1223,21911621093750000]  NWSE[    52,20703125000000000][     6,91040039062500000][    52,20428466796875000][     6,91589355468750000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363636-21/30604252415363636.nbt
POS [ 19][  9]  XYZ[    10,94299316406250000 to     39,97290039062500000][  1861,22607421875000000 to   2236,13867187500000000][ -1529,34924316406250000 to  -1223,36047363281250000]  NWSE[    52,20703125000000000][     6,91589355468750000][    52,20428466796875000][     6,92138671875000000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363637-21/30604252415363637.nbt
POS [ 20][  9]  XYZ[    13,79162597656250000 to     51,09448242187500000][  2235,44921875000000000 to   2610,36254882812500000][ -1529,51904296875000000 to  -1223,52929687500000000]  NWSE[    52,20703125000000000][     6,92138671875000000][    52,20428466796875000][     6,92687988281250000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363726-21/30604252415363726.nbt
POS [ 21][  9]  XYZ[     9,62982177734375000 to     50,96722412109375000][  2609,66870117187500000 to   2984,57397460937500000][ -1529,71411132812500000 to  -1223,72753906250000000]  NWSE[    52,20703125000000000][     6,92687988281250000][    52,20428466796875000][     6,93237304687500000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363727-21/30604252415363727.nbt
POS [ 22][  9]  XYZ[     8,02484130859375000 to     33,66400146484375000][  2983,90112304687500000 to   3358,52685546875000000][ -1530,22998046875000000 to  -1223,95520019531250000]  NWSE[    52,20703125000000000][     6,93237304687500000][    52,20428466796875000][     6,93786621093750000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363736-21/30604252415363736.nbt
POS [ 23][  9]  XYZ[     5,02441406250000000 to     16,28985595703125000][  3358,39160156250000000 to   3733,30395507812500000][ -1529,91748046875000000 to  -1223,92028808593750000]  NWSE[    52,20703125000000000][     6,93786621093750000][    52,20428466796875000][     6,94335937500000000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415363/30604252415363737-21/30604252415363737.nbt
POS [ 24][  9]  XYZ[     4,67999315261840820 to     14,06140136718750000][  3732,05810546875000000 to   4106,97021484375000000][ -1530,20007324218750000 to  -1224,39221191406250000]  NWSE[    52,20703125000000000][     6,94335937500000000][    52,20428466796875000][     6,94885253906250000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415372/30604252415372626-21/30604252415372626.nbt
POS [ 25][  9]  XYZ[     2,66790795326232910 to      9,43316745758056640][  4106,83447265625000000 to   4481,19189453125000000][ -1530,51123046875000000 to  -1225,08020019531250000]  NWSE[    52,20703125000000000][     6,94885253906250000][    52,20428466796875000][     6,95434570312500000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415372/30604252415372627-21/30604252415372627.nbt
POS [ 26][  9]  XYZ[     2,92852807044982910 to      7,25463914871215820][  4481,05664062500000000 to   4855,60107421875000000][ -1530,85083007812500000 to  -1225,41979980468750000]  NWSE[    52,20703125000000000][     6,95434570312500000][    52,20428466796875000][     6,95983886718750000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415372/30604252415372636-21/30604252415372636.nbt
POS [ 27][  9]  XYZ[     2,64953589439392090 to      8,29028320312500000][  4855,27832031250000000 to   5229,63525390625000000][ -1531,21862792968750000 to  -1225,78759765625000000]  NWSE[    52,20703125000000000][     6,95983886718750000][    52,20428466796875000][     6,96533203125000000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252415372/30604252415372637-21/30604252415372637.nbt
POS [  2][ 10]  XYZ[    -9,78912353515625000 to     -4,14651489257812500][ -4500,25439453125000000 to  -4125,35986328125000000][ -1225,11938476562500000 to   -919,12371826171875000]  NWSE[    52,20977783203125000][     6,82250976562500000][    52,20703125000000000][     6,82800292968750000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252417051/30604252417051414-21/30604252417051414.nbt
POS [  3][ 10]  XYZ[    -8,90478515625000000 to     20,03933715820312500][ -4126,03222656250000000 to  -3751,42578125000000000][ -1225,37341308593750000 to   -919,10028076171875000]  NWSE[    52,20977783203125000][     6,82800292968750000][    52,20703125000000000][     6,83349609375000000]  F:/EARTH3/DOWNLOADED_FILES/NEW/ENSCHEDE/30604252417051/30604252417051415-21/30604252417051415.nbt
