POS [157][ 10]  XYZ[    52,44433593750000000 to     60,71289062500000000][ 18961,85351562500000000 to  19243,37890625000000000][  5336,75244140625000000 to   5642,39990234375000000]  NWSE[   -22,92297363281250000][   -42,96478271484375000][   -22,92572021484375000][   -42,96203613281250000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263617340/03706263617340707-21/03706263617340707.nbt
POS [158][ 10]  XYZ[    52,36804199218750000 to     68,50793457031250000][ 19242,80468750000000000 to  19524,56445312500000000][  5337,11132812500000000 to   5642,91308593750000000]  NWSE[   -22,92297363281250000][   -42,96203613281250000][   -22,92572021484375000][   -42,95928955078125000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263617340/03706263617340716-21/03706263617340716.nbt
POS [159][ 10]  XYZ[    58,25146484375000000 to     95,47595214843750000][ 19524,21484375000000000 to  19805,98046875000000000][  5337,47607421875000000 to   5643,43554687500000000]  NWSE[   -22,92297363281250000][   -42,95928955078125000][   -22,92572021484375000][   -42,95654296875000000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263617340/03706263617340717-21/03706263617340717.nbt
POS [160][ 10]  XYZ[    58,81555175781250000 to    108,40625000000000000][ 19804,93359375000000000 to  20086,70312500000000000][  5337,61132812500000000 to   5643,95947265625000000]  NWSE[   -22,92297363281250000][   -42,95654296875000000][   -22,92572021484375000][   -42,95379638671875000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263617341/03706263617341606-21/03706263617341606.nbt
POS [161][ 10]  XYZ[    54,75598144531250000 to    105,27282714843750000][ 20086,11718750000000000 to  20367,88281250000000000][  5337,98632812500000000 to   5644,33496093750000000]  NWSE[   -22,92297363281250000][   -42,95379638671875000][   -22,92572021484375000][   -42,95104980468750000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263617341/03706263617341607-21/03706263617341607.nbt
POS [162][ 10]  XYZ[    52,71875000000000000 to     79,14465332031250000][ 20367,75781250000000000 to  20649,37109375000000000][  5338,36669921875000000 to   5644,25195312500000000]  NWSE[   -22,92297363281250000][   -42,95104980468750000][   -22,92572021484375000][   -42,94830322265625000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263617341/03706263617341616-21/03706263617341616.nbt
POS [163][ 10]  XYZ[    58,57556152343750000 to     81,14025878906250000][ 20648,93945312500000000 to  20930,24609375000000000][  5338,90625000000000000 to   5644,63818359375000000]  NWSE[   -22,92297363281250000][   -42,94830322265625000][   -22,92572021484375000][   -42,94555664062500000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263617341/03706263617341617-21/03706263617341617.nbt
POS [164][ 10]  XYZ[    49,46972656250000000 to     70,01037597656250000][ 20929,96679687500000000 to  21211,88671875000000000][  5339,60351562500000000 to   5645,02832031250000000]  NWSE[   -22,92297363281250000][   -42,94555664062500000][   -22,92572021484375000][   -42,94281005859375000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263617341/03706263617341706-21/03706263617341706.nbt
POS [165][ 10]  XYZ[    48,39685058593750000 to     53,79101562500000000][ 21210,83984375000000000 to  21492,60546875000000000][  5340,00048828125000000 to   5645,42431640625000000]  NWSE[   -22,92297363281250000][   -42,94281005859375000][   -22,92572021484375000][   -42,94006347656250000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263617341/03706263617341707-21/03706263617341707.nbt
POS [166][ 10]  XYZ[    49,34704589843750000 to     52,88781738281250000][ 21492,48437500000000000 to  21774,25000000000000000][  5340,40234375000000000 to   5646,28759765625000000]  NWSE[   -22,92297363281250000][   -42,94006347656250000][   -22,92572021484375000][   -42,93731689453125000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263617341/03706263617341716-21/03706263617341716.nbt
POS [167][ 10]  XYZ[    51,39001464843750000 to     55,85595703125000000][ 21773,20312500000000000 to  22054,96875000000000000][  5340,34667968750000000 to   5646,69384765625000000]  NWSE[   -22,92297363281250000][   -42,93731689453125000][   -22,92572021484375000][   -42,93457031250000000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263617341/03706263617341717-21/03706263617341717.nbt
POS [168][ 10]  XYZ[    52,97705078125000000 to     57,75817871093750000][ 22054,84375000000000000 to  22336,61132812500000000][  5340,75927734375000000 to   5646,64453125000000000]  NWSE[   -22,92297363281250000][   -42,93457031250000000][   -22,92572021484375000][   -42,93182373046875000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263617350/03706263617350606-21/03706263617350606.nbt
POS [169][ 10]  XYZ[    54,27746582031250000 to     57,81628417968750000][ 22335,56445312500000000 to  22617,33203125000000000][  5341,63720703125000000 to   5647,06152343750000000]  NWSE[   -22,92297363281250000][   -42,93182373046875000][   -22,92572021484375000][   -42,92907714843750000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263617350/03706263617350607-21/03706263617350607.nbt
POS [170][ 10]  XYZ[    57,26892089843750000 to     61,75244140625000000][ 22617,20703125000000000 to  22898,51171875000000000][  5342,05957031250000000 to   5647,48388671875000000]  NWSE[   -22,92297363281250000][   -42,92907714843750000][   -22,92572021484375000][   -42,92633056640625000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263617350/03706263617350616-21/03706263617350616.nbt
POS [171][ 10]  XYZ[    59,20642089843750000 to     83,78027343750000000][ 22898,38671875000000000 to  23180,00000000000000000][  5342,48730468750000000 to   5647,91162109375000000]  NWSE[   -22,92297363281250000][   -42,92633056640625000][   -22,92572021484375000][   -42,92358398437500000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263617350/03706263617350617-21/03706263617350617.nbt
POS [172][ 10]  XYZ[    66,25659179687500000 to    107,81323242187500000][ 23179,56640625000000000 to  23461,17968750000000000][  5342,45849609375000000 to   5648,80664062500000000]  NWSE[   -22,92297363281250000][   -42,92358398437500000][   -22,92572021484375000][   -42,92083740234375000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263617350/03706263617350706-21/03706263617350706.nbt
POS [173][ 10]  XYZ[    78,41955566406250000 to    163,84643554687500000][ 23460,74804687500000000 to  23742,51757812500000000][  5343,20214843750000000 to   5649,24414062500000000]  NWSE[   -22,92297363281250000][   -42,92083740234375000][   -22,92572021484375000][   -42,91809082031250000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263617350/03706263617350707-21/03706263617350707.nbt
POS [174][ 10]  XYZ[   241,80834960937500000 to    254,94311523437500000][ 23987,61132812500000000 to  24023,54687500000000000][  5343,64355468750000000 to   5375,98388671875000000]  NWSE[   -22,92297363281250000][   -42,91809082031250000][   -22,92572021484375000][   -42,91534423828125000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263617350/03706263617350752-21/03706263617350752.nbt
POS [175][ 10]  XYZ[   242,86828613281250000 to    470,87145996093750000][ 24023,10937500000000000 to  24304,88671875000000000][  5343,77832031250000000 to   5649,67773437500000000]  NWSE[   -22,92297363281250000][   -42,91534423828125000][   -22,92572021484375000][   -42,91259765625000000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263617350/03706263617350753-21/03706263617350753.nbt
POS [  0][ 11]  XYZ[    57,10021972656250000 to     95,48730468750000000][-25184,00390625000000000 to -24902,24609375000000000][  5040,05517578125000000 to   5345,93408203125000000]  NWSE[   -22,92572021484375000][   -43,39599609375000000][   -22,92846679687500000][   -43,39324951171875000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607241/03706263607241604-21/03706263607241604.nbt
POS [  1][ 11]  XYZ[    61,48754882812500000 to    112,07507324218750000][-24902,82421875000000000 to -24621,06640625000000000][  5039,59033203125000000 to   5345,46923828125000000]  NWSE[   -22,92572021484375000][   -43,39324951171875000][   -22,92846679687500000][   -43,39050292968750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607241/03706263607241605-21/03706263607241605.nbt
POS [  2][ 11]  XYZ[    68,50610351562500000 to    118,86437988281250000][-24621,64062500000000000 to -24339,88671875000000000][  5039,13037109375000000 to   5345,01025390625000000]  NWSE[   -22,92572021484375000][   -43,39050292968750000][   -22,92846679687500000][   -43,38775634765625000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607241/03706263607241614-21/03706263607241614.nbt
POS [  3][ 11]  XYZ[    62,40795898437500000 to     99,17199707031250000][-24340,46093750000000000 to -24058,70507812500000000][  5038,67578125000000000 to   5344,55468750000000000]  NWSE[   -22,92572021484375000][   -43,38775634765625000][   -22,92846679687500000][   -43,38500976562500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607241/03706263607241615-21/03706263607241615.nbt
POS [  4][ 11]  XYZ[    62,34826660156250000 to    108,07714843750000000][-24059,28125000000000000 to -23777,52539062500000000][  5038,22656250000000000 to   5344,10595703125000000]  NWSE[   -22,92572021484375000][   -43,38500976562500000][   -22,92846679687500000][   -43,38226318359375000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607241/03706263607241704-21/03706263607241704.nbt
POS [  5][ 11]  XYZ[    60,99353027343750000 to    109,50122070312500000][-23778,09960937500000000 to -23496,34375000000000000][  5037,78271484375000000 to   5343,66162109375000000]  NWSE[   -22,92572021484375000][   -43,38226318359375000][   -22,92846679687500000][   -43,37951660156250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607241/03706263607241705-21/03706263607241705.nbt
POS [  6][ 11]  XYZ[    60,18530273437500000 to    110,70458984375000000][-23496,91796875000000000 to -23215,16406250000000000][  5037,34375000000000000 to   5343,22314453125000000]  NWSE[   -22,92572021484375000][   -43,37951660156250000][   -22,92846679687500000][   -43,37677001953125000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607241/03706263607241714-21/03706263607241714.nbt
POS [  7][ 11]  XYZ[    47,50061035156250000 to    107,20715332031250000][-23215,73828125000000000 to -22933,98242187500000000][  5036,91064453125000000 to   5342,79003906250000000]  NWSE[   -22,92572021484375000][   -43,37677001953125000][   -22,92846679687500000][   -43,37402343750000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607241/03706263607241715-21/03706263607241715.nbt
POS [  8][ 11]  XYZ[    39,92309570312500000 to     80,16479492187500000][-22934,55468750000000000 to -22652,80078125000000000][  5036,48242187500000000 to   5342,36035156250000000]  NWSE[   -22,92572021484375000][   -43,37402343750000000][   -22,92846679687500000][   -43,37127685546875000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607250/03706263607250604-21/03706263607250604.nbt
POS [  9][ 11]  XYZ[    49,81665039062500000 to     86,58093261718750000][-22653,37500000000000000 to -22371,62109375000000000][  5036,05957031250000000 to   5341,93847656250000000]  NWSE[   -22,92572021484375000][   -43,37127685546875000][   -22,92846679687500000][   -43,36853027343750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607250/03706263607250605-21/03706263607250605.nbt
POS [ 10][ 11]  XYZ[    48,36486816406250000 to     81,42199707031250000][-22372,19335937500000000 to -22090,43945312500000000][  5035,64160156250000000 to   5341,51953125000000000]  NWSE[   -22,92572021484375000][   -43,36853027343750000][   -22,92846679687500000][   -43,36578369140625000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607250/03706263607250614-21/03706263607250614.nbt
POS [ 11][ 11]  XYZ[    48,47021484375000000 to    105,31811523437500000][-22091,01367187500000000 to -21809,25781250000000000][  5035,22949218750000000 to   5341,10742187500000000]  NWSE[   -22,92572021484375000][   -43,36578369140625000][   -22,92846679687500000][   -43,36303710937500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607250/03706263607250615-21/03706263607250615.nbt
POS [ 12][ 11]  XYZ[    51,67407226562500000 to    110,76037597656250000][-21809,83203125000000000 to -21528,07812500000000000][  5034,82226562500000000 to   5340,70019531250000000]  NWSE[   -22,92572021484375000][   -43,36303710937500000][   -22,92846679687500000][   -43,36029052734375000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607250/03706263607250704-21/03706263607250704.nbt
POS [ 13][ 11]  XYZ[    49,33996582031250000 to     86,87500000000000000][-21528,65234375000000000 to -21246,89843750000000000][  5034,41894531250000000 to   5340,29785156250000000]  NWSE[   -22,92572021484375000][   -43,36029052734375000][   -22,92846679687500000][   -43,35754394531250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607250/03706263607250705-21/03706263607250705.nbt
POS [ 14][ 11]  XYZ[    53,57104492187500000 to    105,54846191406250000][-21247,46875000000000000 to -20965,71484375000000000][  5034,02197265625000000 to   5339,90185546875000000]  NWSE[   -22,92572021484375000][   -43,35754394531250000][   -22,92846679687500000][   -43,35479736328125000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607250/03706263607250714-21/03706263607250714.nbt
POS [ 15][ 11]  XYZ[    58,13037109375000000 to    121,85546875000000000][-20966,29101562500000000 to -20684,53515625000000000][  5033,63085937500000000 to   5339,51074218750000000]  NWSE[   -22,92572021484375000][   -43,35479736328125000][   -22,92846679687500000][   -43,35205078125000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607250/03706263607250715-21/03706263607250715.nbt
POS [ 16][ 11]  XYZ[    59,45886230468750000 to    121,24206542968750000][-20685,10742187500000000 to -20403,35351562500000000][  5033,24511718750000000 to   5339,12500000000000000]  NWSE[   -22,92572021484375000][   -43,35205078125000000][   -22,92846679687500000][   -43,34930419921875000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607251/03706263607251604-21/03706263607251604.nbt
POS [ 17][ 11]  XYZ[    58,48217773437500000 to    116,10095214843750000][-20403,92578125000000000 to -20122,17187500000000000][  5032,86328125000000000 to   5338,74316406250000000]  NWSE[   -22,92572021484375000][   -43,34930419921875000][   -22,92846679687500000][   -43,34655761718750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607251/03706263607251605-21/03706263607251605.nbt
POS [ 18][ 11]  XYZ[    58,90771484375000000 to    118,30224609375000000][-20122,74609375000000000 to -19840,99023437500000000][  5032,48730468750000000 to   5338,36718750000000000]  NWSE[   -22,92572021484375000][   -43,34655761718750000][   -22,92846679687500000][   -43,34381103515625000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607251/03706263607251614-21/03706263607251614.nbt
POS [ 19][ 11]  XYZ[    57,10375976562500000 to    100,35119628906250000][-19841,56250000000000000 to -19559,80859375000000000][  5032,11718750000000000 to   5337,99658203125000000]  NWSE[   -22,92572021484375000][   -43,34381103515625000][   -22,92846679687500000][   -43,34106445312500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607251/03706263607251615-21/03706263607251615.nbt
POS [ 20][ 11]  XYZ[    73,53942871093750000 to    137,64086914062500000][-19560,38281250000000000 to -19278,62500000000000000][  5031,75195312500000000 to   5337,63281250000000000]  NWSE[   -22,92572021484375000][   -43,34106445312500000][   -22,92846679687500000][   -43,33831787109375000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607251/03706263607251704-21/03706263607251704.nbt
POS [ 21][ 11]  XYZ[    73,76953125000000000 to    144,44030761718750000][-19279,20117187500000000 to -18997,44531250000000000][  5031,39208984375000000 to   5337,27246093750000000]  NWSE[   -22,92572021484375000][   -43,33831787109375000][   -22,92846679687500000][   -43,33557128906250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607251/03706263607251705-21/03706263607251705.nbt
POS [ 22][ 11]  XYZ[    69,53210449218750000 to    125,52734375000000000][-18998,01953125000000000 to -18716,26171875000000000][  5031,03710937500000000 to   5336,91699218750000000]  NWSE[   -22,92572021484375000][   -43,33557128906250000][   -22,92846679687500000][   -43,33282470703125000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607251/03706263607251714-21/03706263607251714.nbt
POS [ 23][ 11]  XYZ[    78,58764648437500000 to    191,96972656250000000][-18716,83984375000000000 to -18435,08007812500000000][  5030,68750000000000000 to   5336,56933593750000000]  NWSE[   -22,92572021484375000][   -43,33282470703125000][   -22,92846679687500000][   -43,33007812500000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607251/03706263607251715-21/03706263607251715.nbt
POS [ 24][ 11]  XYZ[340282346638528860000000000000000000000,00000000000000000 to -340282346638528860000000000000000000000,00000000000000000][340282346638528860000000000000000000000,00000000000000000 to -340282346638528860000000000000000000000,00000000000000000][340282346638528860000000000000000000000,00000000000000000 to -340282346638528860000000000000000000000,00000000000000000]  NWSE[   -22,92572021484375000][   -43,33007812500000000][   -22,92846679687500000][   -43,32733154296875000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607340/03706263607340640-21/03706263607340640.nbt
POS [ 25][ 11]  XYZ[   222,48303222656250000 to    255,00756835937500000][-18154,47656250000000000 to -17925,38867187500000000][  5233,20654296875000000 to   5335,88818359375000000]  NWSE[   -22,92572021484375000][   -43,32733154296875000][   -22,92846679687500000][   -43,32458496093750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607340/03706263607340641-21/03706263607340641.nbt
POS [ 26][ 11]  XYZ[   221,69506835937500000 to    225,24829101562500000][-17600,79101562500000000 to -17591,68750000000000000][  5316,99560546875000000 to   5333,85888671875000000]  NWSE[   -22,92572021484375000][   -43,32458496093750000][   -22,92846679687500000][   -43,32183837890625000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607340/03706263607340650-21/03706263607340650.nbt
POS [ 27][ 11]  XYZ[   220,91650390625000000 to    234,43945312500000000][-17591,88281250000000000 to -17515,69531250000000000][  5291,88867187500000000 to   5335,22509765625000000]  NWSE[   -22,92572021484375000][   -43,32183837890625000][   -22,92846679687500000][   -43,31909179687500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607340/03706263607340651-21/03706263607340651.nbt
POS [ 28][ 11]  XYZ[340282346638528860000000000000000000000,00000000000000000 to -340282346638528860000000000000000000000,00000000000000000][340282346638528860000000000000000000000,00000000000000000 to -340282346638528860000000000000000000000,00000000000000000][340282346638528860000000000000000000000,00000000000000000 to -340282346638528860000000000000000000000,00000000000000000]  NWSE[   -22,92572021484375000][   -43,31909179687500000][   -22,92846679687500000][   -43,31634521484375000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607340/03706263607340740-21/03706263607340740.nbt
POS [ 29][ 11]  XYZ[   219,40209960937500000 to    271,77380371093750000][-16945,77343750000000000 to -16747,99023437500000000][  5028,69628906250000000 to   5122,68457031250000000]  NWSE[   -22,92572021484375000][   -43,31634521484375000][   -22,92846679687500000][   -43,31359863281250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607340/03706263607340741-21/03706263607340741.nbt
POS [ 30][ 11]  XYZ[   218,66137695312500000 to    278,83093261718750000][-16748,56640625000000000 to -16466,80859375000000000][  5028,38330078125000000 to   5143,30078125000000000]  NWSE[   -22,92572021484375000][   -43,31359863281250000][   -22,92846679687500000][   -43,31085205078125000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607340/03706263607340750-21/03706263607340750.nbt
POS [ 31][ 11]  XYZ[   217,93444824218750000 to    327,07592773437500000][-16467,23046875000000000 to -16185,62500000000000000][  5028,07421875000000000 to   5277,92187500000000000]  NWSE[   -22,92572021484375000][   -43,31085205078125000][   -22,92846679687500000][   -43,30810546875000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607340/03706263607340751-21/03706263607340751.nbt
POS [ 32][ 11]  XYZ[   217,22033691406250000 to    329,13586425781250000][-16186,20507812500000000 to -15904,44335937500000000][  5027,77246093750000000 to   5284,85839843750000000]  NWSE[   -22,92572021484375000][   -43,30810546875000000][   -22,92846679687500000][   -43,30535888671875000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607341/03706263607341640-21/03706263607341640.nbt
POS [ 33][ 11]  XYZ[   216,51855468750000000 to    330,21228027343750000][-15905,02148437500000000 to -15623,26171875000000000][  5027,47558593750000000 to   5284,56054687500000000]  NWSE[   -22,92572021484375000][   -43,30535888671875000][   -22,92846679687500000][   -43,30261230468750000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607341/03706263607341641-21/03706263607341641.nbt
POS [ 34][ 11]  XYZ[   215,82897949218750000 to    291,13403320312500000][-15623,83984375000000000 to -15342,07812500000000000][  5027,18457031250000000 to   5333,07324218750000000]  NWSE[   -22,92572021484375000][   -43,30261230468750000][   -22,92846679687500000][   -43,29986572265625000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607341/03706263607341650-21/03706263607341650.nbt
POS [ 35][ 11]  XYZ[   215,38037109375000000 to    344,98498535156250000][-15342,65917968750000000 to -15060,89257812500000000][  5026,89697265625000000 to   5332,78857421875000000]  NWSE[   -22,92572021484375000][   -43,29986572265625000][   -22,92846679687500000][   -43,29711914062500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607341/03706263607341651-21/03706263607341651.nbt
POS [ 36][ 11]  XYZ[   279,13781738281250000 to    456,54541015625000000][-15061,47851562500000000 to -14779,71093750000000000][  5026,61328125000000000 to   5332,50878906250000000]  NWSE[   -22,92572021484375000][   -43,29711914062500000][   -22,92846679687500000][   -43,29437255859375000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607341/03706263607341740-21/03706263607341740.nbt
POS [ 37][ 11]  XYZ[   505,47546386718750000 to    519,30786132812500000][-14655,53320312500000000 to -14514,18945312500000000][  5026,33593750000000000 to   5082,84179687500000000]  NWSE[   -22,92572021484375000][   -43,29437255859375000][   -22,92846679687500000][   -43,29162597656250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607341/03706263607341745-21/03706263607341745.nbt
POS [ 38][ 11]  XYZ[   330,98083496093750000 to    498,81762695312500000][-14499,11718750000000000 to -14217,34667968750000000][  5026,06640625000000000 to   5331,96093750000000000]  NWSE[   -22,92572021484375000][   -43,29162597656250000][   -22,92846679687500000][   -43,28887939453125000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607341/03706263607341750-21/03706263607341750.nbt
POS [ 39][ 11]  XYZ[   280,61645507812500000 to    449,14648437500000000][-14217,93164062500000000 to -13936,16406250000000000][  5025,80078125000000000 to   5331,69531250000000000]  NWSE[   -22,92572021484375000][   -43,28887939453125000][   -22,92846679687500000][   -43,28613281250000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607341/03706263607341751-21/03706263607341751.nbt
POS [ 40][ 11]  XYZ[   285,01599121093750000 to    444,66796875000000000][-13936,75000000000000000 to -13654,98242187500000000][  5025,54052734375000000 to   5331,43457031250000000]  NWSE[   -22,92572021484375000][   -43,28613281250000000][   -22,92846679687500000][   -43,28338623046875000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263607350/03706263607350640-21/03706263607350640.nbt
POS [ 41][ 11]  XYZ[   292,75720214843750000 to    451,24340820312500000][-13655,56738281250000000 to -13373,79980468750000000][  5025,28515625000000000 to   5331,17968750000000000]  NWSE[   -22,92572021484375000][   -43,28338623046875000][   -22,92846679687500000][   -43,28063964843750000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263607350/03706263607350641-21/03706263607350641.nbt
POS [ 42][ 11]  XYZ[     0,00000000000000000 to      0,00000000000000000][     0,00000000000000000 to      0,00000000000000000][     0,00000000000000000 to      0,00000000000000000]  NWSE[   -22,92572021484375000][   -43,28063964843750000][   -22,92846679687500000][   -43,27789306640625000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607350/03706263607350654-21/03706263607350654.nbt
POS [ 43][ 11]  XYZ[     0,00000000000000000 to      0,00000000000000000][     0,00000000000000000 to      0,00000000000000000][     0,00000000000000000 to      0,00000000000000000]  NWSE[   -22,92572021484375000][   -43,27789306640625000][   -22,92846679687500000][   -43,27514648437500000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607350/03706263607350655-21/03706263607350655.nbt
POS [ 44][ 11]  XYZ[     0,00000000000000000 to      0,00000000000000000][     0,00000000000000000 to      0,00000000000000000][     0,00000000000000000 to      0,00000000000000000]  NWSE[   -22,92572021484375000][   -43,27514648437500000][   -22,92846679687500000][   -43,27239990234375000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607350/03706263607350740-21/03706263607350740.nbt
POS [ 45][ 11]  XYZ[     0,00000000000000000 to      0,00000000000000000][     0,00000000000000000 to      0,00000000000000000][     0,00000000000000000 to      0,00000000000000000]  NWSE[   -22,92572021484375000][   -43,27239990234375000][   -22,92846679687500000][   -43,26965332031250000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607350/03706263607350741-21/03706263607350741.nbt
POS [ 46][ 11]  XYZ[     0,00000000000000000 to      0,00000000000000000][     0,00000000000000000 to      0,00000000000000000][     0,00000000000000000 to      0,00000000000000000]  NWSE[   -22,92572021484375000][   -43,26965332031250000][   -22,92846679687500000][   -43,26690673828125000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607350/03706263607350750-21/03706263607350750.nbt
POS [ 47][ 11]  XYZ[     0,00000000000000000 to      0,00000000000000000][     0,00000000000000000 to      0,00000000000000000][     0,00000000000000000 to      0,00000000000000000]  NWSE[   -22,92572021484375000][   -43,26690673828125000][   -22,92846679687500000][   -43,26416015625000000]  G:/EARTH2/DOWNLOADED_FILES/NEW/RIO/03706263607350/03706263607350715-21/03706263607350715.nbt
POS [ 48][ 11]  XYZ[    43,50427246093750000 to    153,41235351562500000][-11687,28515625000000000 to -11405,52929687500000000][  5023,65527343750000000 to   5329,53613281250000000]  NWSE[   -22,92572021484375000][   -43,26416015625000000][   -22,92846679687500000][   -43,26141357421875000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263607351/03706263607351604-21/03706263607351604.nbt
POS [ 49][ 11]  XYZ[    41,84802246093750000 to    100,15686035156250000][-11406,09960937500000000 to -11124,34765625000000000][  5023,44287109375000000 to   5329,32275390625000000]  NWSE[   -22,92572021484375000][   -43,26141357421875000][   -22,92846679687500000][   -43,25866699218750000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263607351/03706263607351605-21/03706263607351605.nbt
POS [ 50][ 11]  XYZ[    32,78234863281250000 to     97,20239257812500000][-11124,91992187500000000 to -10843,16601562500000000][  5023,23583984375000000 to   5329,11425781250000000]  NWSE[   -22,92572021484375000][   -43,25866699218750000][   -22,92846679687500000][   -43,25592041015625000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263607351/03706263607351614-21/03706263607351614.nbt
POS [ 51][ 11]  XYZ[    32,22680664062500000 to     94,17297363281250000][-10843,73730468750000000 to -10561,98242187500000000][  5023,03320312500000000 to   5328,91210937500000000]  NWSE[   -22,92572021484375000][   -43,25592041015625000][   -22,92846679687500000][   -43,25317382812500000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263607351/03706263607351615-21/03706263607351615.nbt
POS [ 52][ 11]  XYZ[    25,96459960937500000 to    101,58044433593750000][-10562,55468750000000000 to -10280,80078125000000000][  5022,83593750000000000 to   5328,71484375000000000]  NWSE[   -22,92572021484375000][   -43,25317382812500000][   -22,92846679687500000][   -43,25042724609375000]  D:/PACMAN/EARTH/DOWNLOADED_FILES/NEW/RIO/03706263607351/03706263607351704-21/03706263607351704.nbt
